MAG_ID	Family	Clade	Clade_abbreviation	habitat	num_contigs	sum_len_contigs	min_len_contigs	avg_len_contigs	max_len_contigs	N50_contig_length	num_proteins	sum_protein_length	min_protein_len	avg_protein_len	max_protein_len	mag_id_original	mag_id_short	fasta_file	fasta_path
ERX555907.104.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	12	237279	10677	19773.3	30031	20636	239	78850	37	329.9	2921	ERX555907.104.dc.fa	ERX555907.104	ERX555907.104.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.104.fa.dc.faa
ERX555907.15.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	18	346303	10107	19239.1	37485	20560	375	108509	34	289.4	2268	ERX555907.15.dc.fa	ERX555907.15	ERX555907.15.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.15.fa.dc.faa
ERX555907.40.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	11	361774	13817	32888.5	86801	36777	382	113596	24	297.4	2894	ERX555907.40.dc.fa	ERX555907.40	ERX555907.40.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.40.fa.dc.faa
ERX555907.89.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	15	417580	10214	27838.7	67771	43141	433	129662	31	299.5	3459	ERX555907.89.dc.fa	ERX555907.89	ERX555907.89.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.89.fa.dc.faa
ERX555931.15.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	12	349756	10128	29146.3	85621	40244	360	116362	36	323.2	5030	ERX555931.15.dc.fa	ERX555931.15	ERX555931.15.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555931.15.fa.dc.faa
ERX555931.51.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	14	244712	10295	17479.4	36971	18537	272	74739	35	274.8	2114	ERX555931.51.dc.fa	ERX555931.51	ERX555931.51.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555931.51.fa.dc.faa
ERX555931.9.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	16	383654	10545	23978.4	46784	27019	400	124441	35	311.1	2257	ERX555931.9.dc.fa	ERX555931.9	ERX555931.9.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555931.9.fa.dc.faa
ERX555935.132.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	9	272703	11786	30300.3	66700	39021	255	85696	37	336.1	5052	ERX555935.132.dc.fa	ERX555935.132	ERX555935.132.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555935.132.fa.dc.faa
ERX555935.160.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	16	369949	10205	23121.8	56226	23918	392	116532	36	297.3	2733	ERX555935.160.dc.fa	ERX555935.160	ERX555935.160.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555935.160.fa.dc.faa
ERX555947.21.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	7	340132	10519	48590.3	88315	58745	346	107100	33	309.5	3332	ERX555947.21.dc.fa	ERX555947.21	ERX555947.21.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555947.21.fa.dc.faa
ERX555954.49.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	8	135566	10455	16945.8	23128	18463	155	42233	21	272.5	1783	ERX555954.49.dc.fa	ERX555954.49	ERX555954.49.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555954.49.fa.dc.faa
ERX555959.40.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	18	280310	10145	15572.8	29011	15058	325	91897	30	282.8	1883	ERX555959.40.dc.fa	ERX555959.40	ERX555959.40.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555959.40.fa.dc.faa
ERX555967.107.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	8	319132	22908	39891.5	70701	44077	359	100026	31	278.6	1728	ERX555967.107.dc.fa	ERX555967.107	ERX555967.107.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555967.107.fa.dc.faa
ERX556063.22.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	16	324451	10117	20278.2	36622	21119	356	111752	24	313.9	2694	ERX556063.22.dc.fa	ERX556063.22	ERX556063.22.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556063.22.fa.dc.faa
ERX556094.31.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	14	240800	10310	17200.0	29594	17136	275	74898	33	272.4	1851	ERX556094.31.dc.fa	ERX556094.31	ERX556094.31.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556094.31.fa.dc.faa
ERX556126.22.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	11	370315	10975	33665.0	93957	47722	415	113823	23	274.3	2054	ERX556126.22.dc.fa	ERX556126.22	ERX556126.22.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556126.22.fa.dc.faa
ERX556126.36.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	12	216092	10606	18007.7	25452	19604	270	65390	32	242.2	1674	ERX556126.36.dc.fa	ERX556126.36	ERX556126.36.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556126.36.fa.dc.faa
SRX802073.24.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	15	316612	10115	21107.5	44638	21115	340	97651	23	287.2	2135	SRX802073.24.dc.fa	SRX802073.24	SRX802073.24.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802073.24.fa.dc.faa
SRX802074.61.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	13	251814	10620	19370.3	30725	23662	264	80526	23	305.0	3059	SRX802074.61.dc.fa	SRX802074.61	SRX802074.61.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802074.61.fa.dc.faa
SRX802074.80.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	12	302887	10178	25240.6	50130	30081	339	92521	35	272.9	1809	SRX802074.80.dc.fa	SRX802074.80	SRX802074.80.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802074.80.fa.dc.faa
SRX802143.55.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	12	270960	10588	22580.0	35471	27869	308	84742	36	275.1	2781	SRX802143.55.dc.fa	SRX802143.55	SRX802143.55.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802143.55.fa.dc.faa
SRX802963.50.dc.fa	Mimiviridae	Mimiviridae_clade_5	MM05	Marine	13	172392	10258	13260.9	17209	13494	182	53905	39	296.2	2025	SRX802963.50.dc.fa	SRX802963.50	SRX802963.50.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802963.50.fa.dc.faa
ERX555933.51.dc.fa	Mimiviridae	Mimiviridae_clade_6	MM06	Marine	38	602638	10003	15858.9	43433	16305	506	184042	25	363.7	3705	ERX555933.51.dc.fa	ERX555933.51	ERX555933.51.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555933.51.fa.dc.faa
SRX802073.13.dc.fa	Mimiviridae	Mimiviridae_clade_6	MM06	Marine	19	277701	10061	14615.8	36861	14328	281	90950	29	323.7	2245	SRX802073.13.dc.fa	SRX802073.13	SRX802073.13.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802073.13.fa.dc.faa
ERX552252.37.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	21	479241	10341	22821.0	78241	26248	470	144081	31	306.6	3173	ERX552252.37.dc.fa	ERX552252.37	ERX552252.37.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552252.37.fa.dc.faa
ERX552253.37.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	19	492403	10273	25915.9	79507	28703	461	148851	30	322.9	4133	ERX552253.37.dc.fa	ERX552253.37	ERX552253.37.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552253.37.fa.dc.faa
ERX552255.64.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	20	479818	10041	23990.9	59185	26757	451	150253	32	333.2	4386	ERX552255.64.dc.fa	ERX552255.64	ERX552255.64.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552255.64.fa.dc.faa
ERX552256.88.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	23	484587	10350	21069.0	42992	23643	459	151336	23	329.7	5334	ERX552256.88.dc.fa	ERX552256.88	ERX552256.88.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552256.88.fa.dc.faa
ERX552261.47.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	30	587519	10532	19584.0	48457	20458	580	183448	37	316.3	3928	ERX552261.47.dc.fa	ERX552261.47	ERX552261.47.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552261.47.fa.dc.faa
ERX552270.97.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	25	566362	10724	22654.5	47787	29140	555	177391	38	319.6	3928	ERX552270.97.dc.fa	ERX552270.97	ERX552270.97.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552270.97.fa.dc.faa
ERX552302.17.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	33	489057	10222	14819.9	30142	14703	466	162419	26	348.5	6184	ERX552302.17.dc.fa	ERX552302.17	ERX552302.17.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552302.17.fa.dc.faa
ERX555933.5.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	21	732394	10134	34875.9	142320	58440	693	227767	41	328.7	14479	ERX555933.5.dc.fa	ERX555933.5	ERX555933.5.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555933.5.fa.dc.faa
ERX555957.21.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	31	565690	10319	18248.1	34304	18519	493	174776	23	354.5	5825	ERX555957.21.dc.fa	ERX555957.21	ERX555957.21.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555957.21.fa.dc.faa
ERX555963.2.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	21	363645	10868	17316.4	31834	17887	380	113396	32	298.4	2284	ERX555963.2.dc.fa	ERX555963.2	ERX555963.2.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555963.2.fa.dc.faa
ERX555967.32.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	24	413621	10237	17234.2	31591	18139	433	133095	23	307.4	3005	ERX555967.32.dc.fa	ERX555967.32	ERX555967.32.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555967.32.fa.dc.faa
SRX802073.62.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	17	938437	11310	55202.2	115085	83139	887	290036	32	327.0	4954	SRX802073.62.dc.fa	SRX802073.62	SRX802073.62.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802073.62.fa.dc.faa
SRX802143.100.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	14	604677	13719	43191.2	99764	66416	513	183250	38	357.2	4503	SRX802143.100.dc.fa	SRX802143.100	SRX802143.100.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802143.100.fa.dc.faa
SRX802963.33.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	13	723856	12206	55681.2	179558	86829	719	214756	31	298.7	3281	SRX802963.33.dc.fa	SRX802963.33	SRX802963.33.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802963.33.fa.dc.faa
SRX803008.112.dc.fa	Mimiviridae	Mimiviridae_clade_7	MM07	Marine	28	535128	10109	19111.7	47628	22606	444	165936	31	373.7	5622	SRX803008.112.dc.fa	SRX803008.112	SRX803008.112.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX803008.112.fa.dc.faa
ERX552287.77.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	14	212029	10399	15144.9	26155	16344	223	63845	21	286.3	1785	ERX552287.77.dc.fa	ERX552287.77	ERX552287.77.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552287.77.fa.dc.faa
ERX552287.8.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	17	402040	10108	23649.4	52768	27929	474	131126	32	276.6	1988	ERX552287.8.dc.fa	ERX552287.8	ERX552287.8.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552287.8.fa.dc.faa
ERX555915.1.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	27	532401	11448	19718.6	54805	19848	527	169128	33	320.9	3279	ERX555915.1.dc.fa	ERX555915.1	ERX555915.1.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555915.1.fa.dc.faa
ERX555935.69.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	17	258617	10452	15212.8	29208	14387	251	78601	32	313.2	1335	ERX555935.69.dc.fa	ERX555935.69	ERX555935.69.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555935.69.fa.dc.faa
SRX802077.138.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	26	566695	10748	21796.0	48393	25062	559	178153	32	318.7	7242	SRX802077.138.dc.fa	SRX802077.138	SRX802077.138.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802077.138.fa.dc.faa
SRX802189.83.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	13	406825	13924	31294.2	61465	43892	440	131285	24	298.4	2089	SRX802189.83.dc.fa	SRX802189.83	SRX802189.83.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802189.83.fa.dc.faa
SRX802202.7.dc.fa	Mimiviridae	Mimiviridae_clade_8	MM08	Marine	13	878417	15103	67570.5	173522	77785	839	268482	28	320.0	2655	SRX802202.7.dc.fa	SRX802202.7	SRX802202.7.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/SRX802202.7.fa.dc.faa
ERX552244.17.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	24	387456	10431	16144.0	30225	15974	385	121509	35	315.6	3047	ERX552244.17.dc.fa	ERX552244.17	ERX552244.17.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552244.17.fa.dc.faa
ERX552252.36.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	21	470335	10665	22396.9	38054	26742	454	149375	26	329.0	3738	ERX552252.36.dc.fa	ERX552252.36	ERX552252.36.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552252.36.fa.dc.faa
ERX552252.49.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	16	294212	10345	18388.3	29953	24935	313	92114	20	294.3	1451	ERX552252.49.dc.fa	ERX552252.49	ERX552252.49.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552252.49.fa.dc.faa
ERX552253.3.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	23	531206	10290	23095.9	44049	25252	506	168660	35	333.3	3729	ERX552253.3.dc.fa	ERX552253.3	ERX552253.3.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552253.3.fa.dc.faa
ERX552255.59.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	29	506065	10797	17450.5	37957	18722	526	159255	30	302.8	3650	ERX552255.59.dc.fa	ERX552255.59	ERX552255.59.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552255.59.fa.dc.faa
ERX552255.7.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	21	417111	10293	19862.4	47493	20333	418	132568	35	317.1	2347	ERX552255.7.dc.fa	ERX552255.7	ERX552255.7.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552255.7.fa.dc.faa
ERX552261.31.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	26	475186	10188	18276.4	43304	20183	424	141053	25	332.7	2599	ERX552261.31.dc.fa	ERX552261.31	ERX552261.31.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552261.31.fa.dc.faa
ERX552270.10.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	18	388673	10699	21592.9	38847	24539	418	119346	27	285.5	1511	ERX552270.10.dc.fa	ERX552270.10	ERX552270.10.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552270.10.fa.dc.faa
ERX552270.42.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	23	731331	10297	31797.0	68445	35999	742	229319	24	309.1	6332	ERX552270.42.dc.fa	ERX552270.42	ERX552270.42.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552270.42.fa.dc.faa
ERX552270.56.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	17	525182	10345	30893.1	145655	39607	559	163956	31	293.3	1899	ERX552270.56.dc.fa	ERX552270.56	ERX552270.56.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552270.56.fa.dc.faa
ERX552270.76.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	25	492224	10429	19689.0	46686	21319	442	146573	28	331.6	2393	ERX552270.76.dc.fa	ERX552270.76	ERX552270.76.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552270.76.fa.dc.faa
ERX552277.41.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	27	559010	10257	20704.1	42092	23524	553	176426	30	319.0	3929	ERX552277.41.dc.fa	ERX552277.41	ERX552277.41.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552277.41.fa.dc.faa
ERX552298.2.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	15	195648	10218	13043.2	18532	12388	212	62079	40	292.8	1594	ERX552298.2.dc.fa	ERX552298.2	ERX552298.2.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552298.2.fa.dc.faa
ERX552302.1.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	10	173214	10005	17321.4	30609	20380	194	52710	36	271.7	1223	ERX552302.1.dc.fa	ERX552302.1	ERX552302.1.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552302.1.fa.dc.faa
ERX552302.18.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	22	408914	10135	18587.0	47394	19690	419	128169	24	305.9	2163	ERX552302.18.dc.fa	ERX552302.18	ERX552302.18.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552302.18.fa.dc.faa
ERX552302.45.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	20	570360	10899	28518.0	56846	33801	560	180437	31	322.2	4674	ERX552302.45.dc.fa	ERX552302.45	ERX552302.45.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX552302.45.fa.dc.faa
ERX555907.45.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	14	348363	10287	24883.1	66078	29667	334	110577	29	331.1	6179	ERX555907.45.dc.fa	ERX555907.45	ERX555907.45.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.45.fa.dc.faa
ERX555907.48.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	17	310631	10062	18272.4	39837	22849	315	97430	20	309.3	1526	ERX555907.48.dc.fa	ERX555907.48	ERX555907.48.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.48.fa.dc.faa
ERX555907.72.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	17	616768	10907	36280.5	84436	45671	560	194507	27	347.3	6160	ERX555907.72.dc.fa	ERX555907.72	ERX555907.72.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.72.fa.dc.faa
ERX555907.87.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	27	588285	10049	21788.3	52129	21377	564	184274	32	326.7	2408	ERX555907.87.dc.fa	ERX555907.87	ERX555907.87.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555907.87.fa.dc.faa
ERX555913.32.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	18	497337	10058	27629.8	96305	27472	491	158015	31	321.8	2368	ERX555913.32.dc.fa	ERX555913.32	ERX555913.32.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555913.32.fa.dc.faa
ERX555917.28.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	24	627133	11066	26130.5	64596	26858	600	197891	31	329.8	4067	ERX555917.28.dc.fa	ERX555917.28	ERX555917.28.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555917.28.fa.dc.faa
ERX555941.31.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	15	471363	14580	31424.2	77298	47247	466	146744	22	314.9	4667	ERX555941.31.dc.fa	ERX555941.31	ERX555941.31.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555941.31.fa.dc.faa
ERX555945.3.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	19	426643	11133	22454.9	65265	22855	452	131881	36	291.8	2678	ERX555945.3.dc.fa	ERX555945.3	ERX555945.3.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555945.3.fa.dc.faa
ERX555951.15.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	16	595573	10175	37223.3	92644	49833	558	188098	32	337.1	5277	ERX555951.15.dc.fa	ERX555951.15	ERX555951.15.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555951.15.fa.dc.faa
ERX555951.28.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	26	610936	10273	23497.5	63103	29288	590	192958	26	327.0	2866	ERX555951.28.dc.fa	ERX555951.28	ERX555951.28.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555951.28.fa.dc.faa
ERX555961.42.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	13	191066	10391	14697.4	21354	14319	209	60490	46	289.4	2776	ERX555961.42.dc.fa	ERX555961.42	ERX555961.42.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555961.42.fa.dc.faa
ERX555961.43.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	21	560056	13795	26669.3	54782	26546	535	177705	24	332.2	3308	ERX555961.43.dc.fa	ERX555961.43	ERX555961.43.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555961.43.fa.dc.faa
ERX555961.47.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	20	629272	10957	31463.6	79279	36619	595	199734	24	335.7	2923	ERX555961.47.dc.fa	ERX555961.47	ERX555961.47.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555961.47.fa.dc.faa
ERX555978.20.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	18	418393	11259	23244.1	45252	28105	448	130155	27	290.5	1498	ERX555978.20.dc.fa	ERX555978.20	ERX555978.20.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555978.20.fa.dc.faa
ERX555987.28.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	22	540308	10251	24559.5	66720	29528	532	171616	31	322.6	3534	ERX555987.28.dc.fa	ERX555987.28	ERX555987.28.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555987.28.fa.dc.faa
ERX555990.11.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	17	520475	13001	30616.2	87699	36663	483	162690	22	336.8	5110	ERX555990.11.dc.fa	ERX555990.11	ERX555990.11.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX555990.11.fa.dc.faa
ERX556005.35.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	22	488950	10954	22225.0	48028	26410	491	155204	31	316.1	2449	ERX556005.35.dc.fa	ERX556005.35	ERX556005.35.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556005.35.fa.dc.faa
ERX556005.37.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	21	517469	10798	24641.4	46590	28163	519	162861	34	313.8	3645	ERX556005.37.dc.fa	ERX556005.37	ERX556005.37.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556005.37.fa.dc.faa
ERX556015.14.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	28	475407	10651	16978.8	33257	19442	533	147439	23	276.6	2807	ERX556015.14.dc.fa	ERX556015.14	ERX556015.14.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556015.14.fa.dc.faa
ERX556017.61.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	25	402876	10029	16115.0	36460	16979	428	125488	30	293.2	2811	ERX556017.61.dc.fa	ERX556017.61	ERX556017.61.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556017.61.fa.dc.faa
ERX556034.16.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	33	636469	10323	19286.9	50877	19694	663	198225	25	299.0	4648	ERX556034.16.dc.fa	ERX556034.16	ERX556034.16.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556034.16.fa.dc.faa
ERX556054.16.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	15	586884	11308	39125.6	107654	59538	543	185118	30	340.9	5098	ERX556054.16.dc.fa	ERX556054.16	ERX556054.16.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556054.16.fa.dc.faa
ERX556060.39.dc.fa	Mimiviridae	Mimiviridae_clade_9	MM09	Marine	21	544056	11268	25907.4	43528	28945	545	172063	31	315.7	3278	ERX556060.39.dc.fa	ERX556060.39	ERX556060.39.fa.dc.faa	/home/dmitrii/projects/gv_project/initial_raw/final_bins_prot/ERX556060.39.fa.dc.faa
